date,open,high,low,close,preclose,volume,amount,turn,pctChg,peTTM,pbMRQ
2023-03-13,37.4000,39.3600,37.3700,39.2100,37.8100,52013122,2010794073.2300,0.571000,3.702700,28.623554,5.621843
2023-03-14,39.2000,39.5000,38.5800,38.9000,39.2100,39050440,1521646293.2000,0.428700,-0.790600,28.397252,5.577396
2023-03-15,39.3900,40.8800,38.9300,39.0800,38.9000,71782224,2868927645.4200,0.788100,0.462700,28.528653,5.603204
2023-03-16,38.7100,39.2100,37.8500,38.0100,39.0800,41592519,1596316536.4100,0.456600,-2.738000,27.747547,5.449790
2023-03-17,38.4000,40.8000,38.3800,40.3500,38.0100,94618489,3786373031.2600,1.038800,6.156300,29.455762,5.785294
2023-03-20,40.3500,42.7000,40.3400,41.2600,40.3500,112027519,4694980851.3300,1.229900,2.255300,30.120068,5.915767
2023-03-21,41.0100,41.7600,40.4800,41.0000,41.2600,45371647,1863444849.4700,0.498100,-0.630200,29.930266,5.878489
2023-03-22,41.0000,42.8800,40.9900,42.8000,41.0000,72125638,3047723462.8400,0.791800,4.390200,31.244278,6.136569
2023-03-23,42.5500,45.0000,42.3500,44.8000,42.8000,104929727,4615118116.7500,1.152000,4.672900,32.704291,6.423325
2023-03-24,44.8000,45.0100,43.3400,44.6000,44.8000,67399973,2989750204.2400,0.739900,-0.446400,32.558289,6.394649
2023-03-27,44.0000,46.3400,43.0200,43.6100,44.6000,102035851,4506447596.7700,1.120200,-2.219700,31.835583,6.252705
2023-03-28,43.5600,43.5600,42.0800,42.4500,43.6100,67398164,2882374234.2100,0.739900,-2.659900,30.988775,6.086387
2023-03-29,42.4500,43.5100,41.5900,42.8000,42.4500,49497203,2111598013.8500,0.543400,0.824500,31.244278,6.136569
2023-03-30,42.5900,42.7000,40.7200,41.6000,42.8000,70586757,2924683332.8400,0.774900,-2.803700,30.368270,5.964516
2023-03-31,41.6900,43.4600,41.2800,42.6600,41.6000,61288152,2601304037.2200,0.672800,2.548100,31.142077,6.116496
2023-04-03,42.9000,43.6500,41.0400,42.4300,42.6600,91491642,3836277016.7800,1.004400,-0.539100,30.974175,6.083519
2023-04-04,42.3500,46.1700,42.0000,44.9100,42.4300,111194896,4904280240.6200,1.220700,5.844900,32.784591,6.439096
2023-04-06,43.6000,44.9400,43.3800,43.8600,44.9100,76111171,3352414059.3800,0.835600,-2.338000,32.018084,6.288550
2023-04-07,43.9000,46.8000,43.9000,45.5800,43.8600,78473297,3572771702.3800,0.861500,3.921600,33.273696,6.535159
2023-04-10,47.9900,48.8400,44.4400,45.0500,45.5800,102365118,4775743347.9800,1.123800,-1.162800,32.886792,6.459169
2023-04-11,44.5100,45.8900,43.6900,44.3800,45.0500,58956857,2632625896.2500,0.647300,-1.487200,32.397688,6.363106
2023-04-12,44.3100,46.6800,44.3100,46.3700,44.3800,65457211,2992021442.4200,0.718600,4.484000,33.850401,6.648428
2023-04-13,45.7300,46.2500,44.9000,45.2000,46.3700,43848796,1989915773.9500,0.481400,-2.523200,32.996293,6.480676
2023-04-14,45.0800,45.1700,43.1000,44.5600,45.2000,68253486,3004695552.7800,0.749300,-1.415900,32.529089,6.388914
2023-04-17,43.2900,44.5000,42.0800,43.9500,44.5600,75462530,3294715524.0100,0.828500,-1.368900,33.283470,5.844315
2023-04-18,43.8500,44.3500,42.4500,43.5400,43.9500,54639287,2365180596.2100,0.599900,-0.932900,32.972975,5.789795
2023-04-19,43.4800,44.2000,42.8100,43.1600,43.5400,46669470,2030526193.4400,0.512400,-0.872800,32.685200,5.739264
2023-04-20,43.1600,43.5500,40.5700,41.6200,43.1600,136778685,5651599198.1000,1.501600,-3.568100,31.518953,5.534480
2023-04-21,41.4000,42.0500,39.7000,39.7200,41.6200,89176184,3619640017.2300,0.979000,-4.565100,30.080078,5.281825
2023-04-24,40.0300,40.8000,38.7800,39.2500,39.7200,58825767,2329736208.5200,0.645800,-1.183300,29.724145,5.219326
2023-04-25,39.2000,39.4700,36.9600,37.4500,39.2500,103449536,3905401995.2900,1.135700,-4.586000,28.361000,4.979968
2023-04-26,37.4700,37.8000,36.4300,37.1000,37.4500,71675056,2655551156.3400,0.786900,-0.934600,28.095944,4.933426
2023-04-27,37.0000,38.4400,36.9000,37.9000,37.1000,48149383,1823913800.8500,0.528600,2.156300,28.701786,5.039807
2023-04-28,37.5400,38.1500,37.2300,37.7500,37.9000,43561336,1641296439.0500,0.478200,-0.395800,28.588191,5.019861
2023-05-04,37.7000,37.7500,36.6000,37.2000,37.7500,42939519,1593912285.1400,0.471400,-1.457000,28.171674,4.946724
