date,code,open,high,low,close,volume
2022-04-28,sh.600600,75.4625850000,77.8865347000,75.1973225800,75.8284642000,6224969
2022-04-29,sh.600600,76.3589890400,80.0360750000,76.3589890400,78.9384374000,13548995
2022-05-05,sh.600600,79.5787260000,80.3653662800,78.0054454400,78.8835555200,7802448
2022-05-06,sh.600600,77.3834508000,77.3834508000,73.6331890000,74.0905380000,9931112
2022-05-09,sh.600600,71.9684386400,73.9533333000,70.0658668000,72.9014306000,5611740
2022-05-10,sh.600600,71.3464440000,75.7827293000,70.8890950000,75.3985561400,7630177
2022-05-11,sh.600600,75.4077031200,79.5055501600,75.3985561400,77.6578602000,11031328
2022-05-12,sh.600600,76.9261018000,79.6793427800,76.9261018000,78.2981488000,5687491
2022-05-13,sh.600600,78.2890018200,79.1213770000,77.3834508000,77.8499467800,3555191
2022-05-16,sh.600600,78.9384374000,80.9507730000,77.2919810000,78.4445004800,6233111
2022-05-17,sh.600600,78.6365870600,79.1213770000,77.7767709400,78.6548810200,3343490
2022-05-18,sh.600600,78.6548810200,78.8286736400,77.2919810000,77.6121253000,4040019
2022-05-19,sh.600600,76.2858132000,78.0786212800,75.9199340000,76.7431622000,3701814
2022-05-20,sh.600600,77.2553930800,79.4781092200,76.7980440800,78.6365870600,6828209
2022-05-23,sh.600600,78.8652615600,78.8835555200,77.1913642200,78.0877682600,4979545
2022-05-24,sh.600600,78.1152092000,78.4079125600,76.6608393800,76.8712199200,4207746
2022-05-25,sh.600600,76.7065742800,77.5115085200,76.4687528000,76.8620729400,4115154
2022-05-26,sh.600600,77.3834508000,79.6701958000,76.2675192400,78.6823219600,7485618
2022-05-27,sh.600600,79.0116132400,79.6701958000,77.4749206000,77.9139756400,5097054
2022-05-30,sh.600600,81.0422428000,85.7072026000,81.0422428000,83.1460482000,16027256
2022-05-31,sh.600600,83.2375180000,85.5242630000,82.6612582600,84.8382395000,10955621
2022-06-01,sh.600600,84.0607462000,85.3413234000,83.1094602800,83.8046307600,6922160
2022-06-02,sh.600600,82.4325837600,83.5119274000,81.8563240200,82.2770851000,5560207
2022-06-06,sh.600600,82.8259039000,85.6614677000,81.1977414600,85.0669140000,7751811
2022-06-07,sh.600600,84.9754442000,86.4389610000,83.4478985400,85.1217958800,6443620
2022-06-08,sh.600600,84.6095650000,87.6280684000,84.2070978800,86.4023730800,7188317
2022-06-09,sh.600600,85.9816120000,86.4389610000,83.6582790800,84.1522160000,5050274
2022-06-10,sh.600600,83.6948670000,84.2436858000,82.3502609400,84.2436858000,5176928
2022-06-13,sh.600600,83.2375180000,83.6948670000,80.7769803800,82.8259039000,8521560
2022-06-14,sh.600600,81.4081220000,85.0669140000,81.2983582400,84.1064811000,6461031
2022-06-15,sh.600600,83.9875703600,84.9571502400,82.6978461800,83.7314549200,8003450
2022-06-16,sh.600600,83.7863368000,84.7467697000,81.4172689800,82.4600247000,7347602
2022-06-17,sh.600600,81.5819146200,84.1064811000,81.4721508600,83.7497488800,6568122
2022-06-20,sh.600600,84.2802737200,86.8963100000,84.2802737200,85.9633180400,8496334
2022-06-21,sh.600600,85.9816120000,87.0883965800,84.4998012400,85.7986724000,5795046
2022-06-22,sh.600600,85.7986724000,86.8048402000,84.9114153400,84.9480032600,4303411
2022-06-23,sh.600600,84.9480032600,85.5242630000,84.3900374800,85.3138824600,4685044
2022-06-24,sh.600600,85.3413234000,88.7257060000,85.0669140000,87.4359818200,7470383
2022-06-27,sh.600600,88.7257060000,93.2077262000,88.7257060000,91.1496557000,10207043
2022-06-28,sh.600600,90.3721624000,92.4393798800,88.7257060000,91.4698000000,6045206
2022-06-29,sh.600600,91.3600362400,95.1102980400,91.1953906000,93.5644584200,8978008
2022-06-30,sh.600600,94.2138940000,98.2111242600,94.2138940000,95.0554161600,8977393
2022-07-01,sh.600600,94.5614792400,95.5767940200,92.3844980000,93.8297208400,4483004
2022-07-04,sh.600600,92.9150228400,95.9335262400,92.7046423000,95.2840906600,4783159
2022-07-05,sh.600600,95.2840906600,95.5767940200,90.5551020000,92.8601409600,6982890
2022-07-06,sh.600600,92.0917946400,92.5674376000,88.7257060000,89.8050496400,7292147
2022-07-07,sh.600600,89.6404040000,91.2868604000,86.9328979200,90.4910731400,6090591
2022-07-08,sh.600600,90.4819261600,91.3417422800,89.6404040000,90.2989865600,3151035
2022-07-11,sh.600600,88.7257060000,89.6404040000,87.4542757800,88.4421496200,4357324
2022-07-12,sh.600600,88.2683570000,88.9543805000,86.9969267800,87.5091576600,2779060
2022-07-13,sh.600600,87.7927140400,90.4453382400,87.6280684000,88.6250892200,5780368
2022-07-14,sh.600600,88.1951811600,88.5610603600,86.3474912000,87.8110080000,5133153
2022-07-15,sh.600600,87.6738033000,91.4515060400,87.2621892000,88.5793543200,5629272
2022-07-18,sh.600600,88.5793543200,89.1830550000,84.7559166800,88.1037113600,6604781
2022-07-19,sh.600600,87.6318481500,88.8069347000,86.2902139000,88.0019541500,4410948
2022-07-20,sh.600600,88.0852280000,89.9357580000,87.5115637000,88.4183234000,4287280
2022-07-21,sh.600600,87.4375425000,90.4539064000,87.4375425000,89.7599576500,6047531
2022-07-22,sh.600600,89.7599576500,90.2040848500,88.5478605000,89.0197456500,3599721
2022-07-25,sh.600600,88.1777545000,93.4517650000,86.9749100000,92.7023003500,8279054
2022-07-26,sh.600600,92.4987420500,94.8396625000,92.0823728000,92.9798798500,4657965
2022-07-27,sh.600600,93.9329028000,96.1072755500,92.4339735000,92.5265000000,4218233
2022-07-28,sh.600600,92.6190265000,95.2930423500,91.2866449000,92.9706272000,4782936
2022-07-29,sh.600600,92.6097738500,92.9706272000,90.6944753000,91.1478551500,7087947
2022-08-01,sh.600600,92.5265000000,100.2617154000,91.8325512500,99.9841359000,15706285
2022-08-02,sh.600600,99.4012189500,100.7798638000,97.8930370000,98.3371642000,7244319
2022-08-03,sh.600600,98.2446377000,98.9941023500,94.8396625000,95.2745370500,5449307
2022-08-04,sh.600600,96.1165282000,96.3478444500,94.1549664000,95.8389487000,4347621
2022-08-05,sh.600600,95.7649275000,97.3193727000,95.1172420000,95.3393056000,4407684
2022-08-08,sh.600600,93.4702703000,97.9393002500,92.6375318000,96.2183073500,6492645
2022-08-09,sh.600600,96.2460653000,101.7791500000,95.4133268000,101.3165175000,6666168
2022-08-10,sh.600600,101.1314645000,101.1314645000,95.7926854500,97.1898356000,6939572
2022-08-11,sh.600600,97.2453515000,98.9663444000,95.0894840500,98.5222172000,4280106
2022-08-12,sh.600600,98.0688373500,98.8923232000,95.9222225500,96.6901925000,2993242
2022-08-15,sh.600600,95.9129699000,97.2731094500,95.3022950000,95.9129699000,2775499
2022-08-16,sh.600600,95.9222225500,96.2275600000,94.2659982000,95.2652844000,3198302
2022-08-17,sh.600600,94.8396625000,98.0780900000,92.7115530000,96.8937508000,4982503
2022-08-18,sh.600600,96.6346766000,98.6332490000,95.9684858000,97.1250670500,4900450
2022-08-19,sh.600600,97.1158144000,98.6332490000,95.3948215000,95.7834328000,2638184
2022-08-22,sh.600600,95.6353904000,96.6624345500,94.1919770000,95.2745370500,2848300
2022-08-23,sh.600600,94.5528303500,95.1079893500,92.5172473500,93.0539010500,4981921
2022-08-24,sh.600600,92.6467844500,92.9798798500,91.1386025000,91.5734770500,3617746
2022-08-25,sh.600600,91.6012350000,94.3770300000,91.5827297000,93.0076378000,3751488
2022-08-26,sh.600600,96.2275600000,101.9642030000,96.2275600000,99.9286200000,14481965
2022-08-29,sh.600600,99.8916094000,101.3165175000,97.5506889500,100.3912525000,6687955
2022-08-30,sh.600600,100.2894733500,102.0752348000,99.0033550000,100.3727472000,5231097
2022-08-31,sh.600600,99.6417878500,101.4553072500,99.3086924500,99.9286200000,4133416
2022-09-01,sh.600600,99.3271977500,99.9193673500,97.7079840000,98.0503320500,4641432
2022-09-02,sh.600600,97.8005105000,98.5407225000,93.4980282500,94.3770300000,6860480
2022-09-05,sh.600600,94.1919770000,94.1919770000,89.7507050000,91.6012350000,7968259
2022-09-06,sh.600600,91.6845088500,92.8318374500,89.6489258500,91.2958975500,5632275
2022-09-07,sh.600600,91.1478551500,91.2311290000,89.5841573000,90.0190318500,4779950
2022-09-08,sh.600600,90.6667173500,91.4809505500,89.7507050000,89.9357580000,4216761
2022-09-09,sh.600600,89.9542633000,90.2410954500,88.8254400000,89.4453675500,4480626
2022-09-13,sh.600600,90.0005265500,93.5905547500,89.6119152500,92.5727632500,7573559
2022-09-14,sh.600600,91.1571078000,93.4517650000,90.9535495000,92.7578162500,4083546
2022-09-15,sh.600600,92.3321943500,96.7364557500,92.3321943500,94.6453568500,5771272
2022-09-16,sh.600600,93.9884187000,96.2275600000,92.7578162500,93.5627968000,4368757
2022-09-19,sh.600600,93.9791660500,94.8396625000,91.1386025000,94.2845035000,5637806
2022-09-20,sh.600600,94.7378833500,95.4873480000,92.6467844500,94.7471360000,3066330
2022-09-21,sh.600600,94.4325459000,96.1535388000,93.5998074000,94.2659982000,3787298
2022-09-22,sh.600600,93.8588816000,93.8588816000,91.2588869500,92.4709841000,4628998
2022-09-23,sh.600600,92.8688480500,96.0240017000,92.6005212000,94.6546095000,5939175
2022-09-26,sh.600600,93.4517650000,97.6154575000,93.4517650000,96.0887702500,4912261
2022-09-27,sh.600600,96.3570971000,99.0403656000,94.5805883000,98.9570917500,6767430
2022-09-28,sh.600600,98.2816483000,99.7435670000,97.5229310000,98.1521112000,3940863
2022-09-29,sh.600600,98.9755970500,99.9008620500,96.4218656500,97.3841412500,4933346
2022-09-30,sh.600600,97.6709734000,100.2061995000,97.3841412500,98.2631430000,5336277
2022-10-10,sh.600600,98.0780900000,98.0780900000,94.3770300000,94.8026519000,5906760
2022-10-11,sh.600600,94.8951784000,97.1343197000,94.2752508500,96.2830759000,4133202
2022-10-12,sh.600600,96.2275600000,96.6901925000,92.8040795000,96.0147490500,5165617
2022-10-13,sh.600600,96.0054964000,96.0054964000,92.5265000000,93.0076378000,4727985
2022-10-14,sh.600600,93.4980282500,96.6346766000,92.8966060000,95.5428639000,4903283
2022-10-17,sh.600600,94.8396625000,95.5706218500,92.8040795000,93.6368180000,3953506
2022-10-18,sh.600600,93.9699134000,94.8211572000,91.5087085000,92.0083516000,4688994
2022-10-19,sh.600600,92.2489205000,92.2489205000,89.4453675500,90.1023057000,6004569
2022-10-20,sh.600600,90.1208110000,91.6012350000,88.1592492000,89.7136944000,4438705
2022-10-21,sh.600600,89.7321997000,90.0282845000,87.6225955000,89.4453675500,4209033
2022-10-24,sh.600600,89.1585354000,89.1585354000,85.3094330000,85.4944860000,4475932
2022-10-25,sh.600600,84.2083676500,86.8638782000,83.6254507000,86.3272245000,4573495
2022-10-26,sh.600600,87.0581838500,88.8254400000,85.7720655000,87.7058693500,5104691
2022-10-27,sh.600600,85.8645920000,85.8645920000,79.5727900000,80.0354225000,13194279
2022-10-28,sh.600600,79.5727900000,80.2759914000,77.4724384500,78.0923660000,7767599
2022-10-31,sh.600600,77.7500179500,77.7500179500,74.8354332000,75.6866770000,9634623
2022-11-01,sh.600600,75.8994879500,81.2752776000,75.8994879500,81.2660249500,10664114
2022-11-02,sh.600600,81.0069507500,88.2517757000,80.4702970500,86.4290036500,12160638
2022-11-03,sh.600600,85.1984012000,85.8183287500,83.9215355000,85.2261591500,5529066
2022-11-04,sh.600600,85.2261591500,93.6368180000,84.8097899000,91.7862880000,10425227
2022-11-07,sh.600600,91.2958975500,93.4517650000,90.1300636500,92.5357526500,6722838
2022-11-08,sh.600600,92.1563940000,94.2012296500,90.6759700000,91.6660035500,4117537
2022-11-09,sh.600600,91.1663604500,92.0638675000,89.3528410500,89.5656520000,4139286
2022-11-10,sh.600600,89.6119152500,91.8603092000,88.9919877000,90.9998127500,4364935
2022-11-11,sh.600600,94.3770300000,95.9962437500,91.6012350000,93.7663551000,8043677
2022-11-14,sh.600600,94.3677773500,95.7556748500,89.6581785000,90.3058640000,6878689
2022-11-15,sh.600600,90.5094223000,92.5635106000,89.9727686000,91.8047933000,3863617
2022-11-16,sh.600600,92.3414470000,94.8211572000,91.4902032000,93.5535441500,4148876
2022-11-17,sh.600600,93.2297014000,93.9143975000,90.5649382000,91.3791714000,4656258
2022-11-18,sh.600600,91.3791714000,92.7670689000,90.7684965000,91.4161820000,4403267
2022-11-21,sh.600600,91.0275707000,91.0275707000,86.9749100000,88.6496396500,5205618
2022-11-22,sh.600600,88.4368287000,89.7136944000,87.7058693500,88.9549771000,3705487
2022-11-23,sh.600600,88.5386078500,88.6403870000,86.2439506500,87.0026679500,5508139
2022-11-24,sh.600600,86.9564047000,87.8724170500,85.1521379500,87.0489312000,3738613
2022-11-25,sh.600600,87.1044471000,87.3357633500,85.7443075500,86.4197510000,3035562
2022-11-28,sh.600600,84.3841680000,88.8254400000,82.9129966500,88.0944806500,5814777
2022-11-29,sh.600600,89.0197456500,93.5257862000,88.6866502500,93.0909116500,9517074
2022-11-30,sh.600600,92.1378887000,95.3022950000,92.1378887000,93.7293445000,6189096
2022-12-01,sh.600600,96.2830759000,100.8538850000,96.0240017000,96.7827190000,9043670
2022-12-02,sh.600600,96.2553179500,97.6802260500,94.5620830000,95.3022950000,4773353
2022-12-05,sh.600600,96.1998020500,98.0780900000,95.4873480000,96.8197296000,5303652
2022-12-06,sh.600600,96.2368126500,104.1755863500,96.2368126500,103.0190051000,8945580
2022-12-07,sh.600600,102.3065510500,102.6859097000,99.4752401500,100.5300422500,6343333
2022-12-08,sh.600600,100.5300422500,101.7698973500,97.8282684500,101.0296853500,4443040
2022-12-09,sh.600600,101.0759486000,102.9819945000,100.1876942000,102.6674044000,5443209
2022-12-12,sh.600600,100.5392949000,102.3898249000,99.8916094000,100.2339574500,3720028
2022-12-13,sh.600600,100.6688320000,101.3720334000,99.4197242500,100.2987260000,3978360
2022-12-14,sh.600600,100.9464115000,101.7976553000,98.9108285000,100.3912525000,4170174
2022-12-15,sh.600600,100.5578002000,101.3905387000,98.0780900000,98.5222172000,4198861
2022-12-16,sh.600600,98.0225741000,100.2061995000,97.9022896500,99.9471253000,3725121
2022-12-19,sh.600600,99.7805776000,100.7428532000,97.6617207500,98.9200811500,2474092
2022-12-20,sh.600600,98.0318267500,98.8183020000,95.4873480000,96.1442861500,3754546
2022-12-21,sh.600600,97.1250670500,99.0033550000,96.2368126500,97.5691942500,3009456
2022-12-22,sh.600600,98.0318267500,99.6417878500,96.3848550500,98.6887649000,2937191
2022-12-23,sh.600600,97.7634999000,101.4182966500,96.6901925000,101.4182966500,3759268
2022-12-26,sh.600600,99.8360935000,100.8353797000,98.2631430000,98.4296907000,3656636
2022-12-27,sh.600600,99.4659875000,102.8061941500,98.6795122500,100.6965899500,3514170
2022-12-28,sh.600600,100.5115369500,101.6681182000,99.6510405000,100.6318214000,2162453
2022-12-29,sh.600600,99.7898302500,100.1136730000,98.4389433500,99.1421447500,3113875
2022-12-30,sh.600600,100.1506836000,100.3819998500,97.5229310000,99.4659875000,3856559
2023-01-03,sh.600600,99.9193673500,99.9193673500,95.2930423500,97.3101200500,4976161
2023-01-04,sh.600600,97.7912578500,99.2901871500,96.5976660000,97.6154575000,3974362
2023-01-05,sh.600600,97.9115423000,100.5022843000,97.1528250000,99.9193673500,3470850
2023-01-06,sh.600600,99.9286200000,99.9748832500,96.8382349000,98.3556695000,4058719
2023-01-09,sh.600600,98.7257755000,99.2716818500,97.1620776500,98.4204380500,4827185
2023-01-10,sh.600600,98.6147437000,99.4659875000,97.3286253500,98.9015758500,3618971
2023-01-11,sh.600600,99.2531765500,99.8083355500,96.5884133500,98.0318267500,4210109
2023-01-12,sh.600600,97.4951730500,98.5684804500,95.8574540000,96.1627914500,3175077
2023-01-13,sh.600600,96.8937508000,101.8809291500,96.2923285500,101.0574433000,5715755
2023-01-16,sh.600600,101.6773708500,103.7592171000,100.8631376500,101.5848443500,5698851
2023-01-17,sh.600600,101.0574433000,102.0474768500,99.5122507500,101.1592224500,3467781
2023-01-18,sh.600600,101.0574433000,101.5015705000,97.9485529000,98.2261324000,4107253
2023-01-19,sh.600600,97.8560264000,98.2168797500,96.6901925000,97.4304045000,3068708
2023-01-20,sh.600600,97.4304045000,98.3371642000,96.5606554000,97.3008674000,2923225
2023-01-30,sh.600600,97.9855635000,98.6517543000,96.0425070000,96.4866342000,5684824
2023-01-31,sh.600600,96.8474875500,96.8474875500,93.4517650000,93.4887756000,4814718
2023-02-01,sh.600600,93.4887756000,96.6901925000,93.4887756000,96.2183073500,5064869
2023-02-02,sh.600600,96.2275600000,97.9763108500,95.8574540000,97.3193727000,4281247
2023-02-03,sh.600600,96.7642137000,97.4118992000,94.3955353000,96.3108338500,3229174
2023-02-06,sh.600600,95.1635052500,95.9592331500,94.2382402500,94.3122614500,4289562
2023-02-07,sh.600600,94.8396625000,95.7649275000,94.0809452000,94.5713356500,2578396
2023-02-08,sh.600600,95.0432208000,95.4318321000,92.6005212000,93.2019434500,3424892
2023-02-09,sh.600600,93.2389540500,95.7001589500,93.2389540500,94.2104823000,4640946
2023-02-10,sh.600600,94.2845035000,95.1727579000,93.3129752500,94.6361042000,3384894
2023-02-13,sh.600600,94.1919770000,98.8738179000,93.7571024500,96.7827190000,9054855
2023-02-14,sh.600600,96.7734663500,98.5037119000,95.9222225500,97.5599416000,3818035
2023-02-15,sh.600600,97.5599416000,100.4837790000,97.1898356000,97.8745317000,5234999
2023-02-16,sh.600600,98.0780900000,102.6488991000,97.4304045000,100.4375157500,8428858
2023-02-17,sh.600600,99.6325352000,101.3165175000,98.8183020000,99.2161659500,3694263
2023-02-20,sh.600600,98.4574486500,100.3819998500,97.1528250000,99.6510405000,4588165
2023-02-21,sh.600600,99.9286200000,100.2987260000,97.6617207500,98.5869857500,3675815
2023-02-22,sh.600600,98.3556695000,99.8360935000,97.4766677500,98.7535334500,3017032
2023-02-23,sh.600600,98.8275546500,99.5585140000,97.0232879000,97.7820052000,3078885
2023-02-24,sh.600600,97.1805829500,97.3193727000,94.8396625000,95.5891271500,4322922
2023-02-27,sh.600600,95.6816536500,100.7613585000,94.3770300000,100.1044203500,7647492
2023-02-28,sh.600600,99.8083355500,103.8332383000,98.7997967000,103.1485422000,9902212
2023-03-01,sh.600600,104.6844821000,105.1563672500,101.8994344500,103.9072595000,7078852
2023-03-02,sh.600600,104.4069026000,105.8873266000,103.6574379500,104.4439132000,5063326
2023-03-03,sh.600600,104.5549450000,106.8496022000,103.6296800000,104.7399980000,4890401
2023-03-06,sh.600600,105.2859043500,106.4054750000,103.2595740000,105.5634838500,4290447
2023-03-07,sh.600600,105.4802100000,107.9599202000,105.2951570000,106.3129485000,7064690
2023-03-08,sh.600600,105.6560103500,106.0261163500,103.6111747000,105.2026305000,3896825
2023-03-09,sh.600600,105.2026305000,105.9706004500,102.3343090000,103.6296800000,5476746
2023-03-10,sh.600600,103.1207842500,104.0923125000,101.9456977000,102.2602878000,3127879
2023-03-13,sh.600600,102.4823514000,105.6652630000,101.7884026500,104.9528089500,4007015
2023-03-14,sh.600600,105.2951570000,106.3592117500,104.6474715000,104.9620616000,4113900
2023-03-15,sh.600600,105.6004944500,106.0076110500,103.5186482000,104.0182913000,4614390
2023-03-16,sh.600600,103.7222065000,104.2311022500,101.9086871000,102.6674044000,3466855
2023-03-17,sh.600600,103.2503213500,103.4446270000,100.0211465000,100.1969468500,3691163
2023-03-20,sh.600600,100.6595793500,100.6688320000,96.6901925000,98.0780900000,5992717
2023-03-21,sh.600600,98.7535334500,100.5485475500,98.1428585500,99.4474822000,4763817
2023-03-22,sh.600600,99.6695458000,102.9449839000,99.4289769000,100.5670528500,3848487
2023-03-23,sh.600600,102.6859097000,102.9819945000,98.7442808000,101.7976553000,5616547
2023-03-24,sh.600600,102.8061941500,105.2026305000,101.2239910000,103.9165121500,6308113
2023-03-27,sh.600600,103.9165121500,104.3883973000,101.4368019500,102.5286146500,3204225
2023-03-28,sh.600600,103.0190051000,104.4439132000,102.4823514000,104.2681128500,4541411
2023-03-29,sh.600600,104.5364397000,107.8396357500,103.6389326500,107.3214873500,5952091
2023-03-30,sh.600600,106.6738018500,111.6609802000,106.5072541500,110.8467470000,7296042
2023-03-31,sh.600600,111.1058212000,113.2894466000,110.5784201500,111.5869590000,5853529
2023-04-03,sh.600600,111.0132947000,111.2631162500,108.8574272500,109.9122293500,5629869
2023-04-04,sh.600600,109.9029767000,113.9741427000,109.3478177000,112.9100879500,6627759
2023-04-06,sh.600600,112.9008353000,113.8075950000,111.3093795000,112.9285932500,3090476
2023-04-07,sh.600600,112.9285932500,115.2787663500,111.7350014000,112.9748565000,3274670
2023-04-10,sh.600600,112.4196975000,116.2595472500,109.6901657500,115.0381974500,4605597
2023-04-11,sh.600600,113.1228989000,113.8353529500,109.8474608000,110.9300208500,5963452
2023-04-12,sh.600600,110.9947894000,111.4944325000,106.5257594500,107.2104555500,6723478
2023-04-13,sh.600600,107.3214873500,109.7364290000,107.2197082000,108.5798477500,4537125
2023-04-14,sh.600600,109.1905226500,110.8467470000,106.5442647500,107.2197082000,4165852
2023-04-17,sh.600600,107.6083195000,109.5976392500,107.1271817000,107.7471092500,3687777
2023-04-18,sh.600600,108.2560050000,109.4588495000,107.1271817000,108.8851852000,3982272
2023-04-19,sh.600600,109.0887435000,109.0887435000,107.2382135000,107.8858990000,3308994
2023-04-20,sh.600600,107.8858990000,108.6723742500,104.4901764500,105.5079679500,7270786
2023-04-21,sh.600600,106.1926640500,107.6268248000,105.0730934000,105.8040527500,3992018
2023-04-24,sh.600600,105.3876835000,105.9428425000,103.7222065000,105.0175775000,4525962
2023-04-25,sh.600600,107.5065403500,109.4310915500,106.1093902000,108.2930156000,8920622
2023-04-26,sh.600600,107.6915933500,110.6801993000,105.5819891500,110.0510191000,6791836
2023-04-27,sh.600600,109.1812700000,109.1812700000,105.8503160000,107.8951516500,5769195
2023-04-28,sh.600600,107.8858990000,108.3392788500,106.5072541500,108.0709520000,5191906
2023-05-04,sh.600600,108.0709520000,108.8389219500,102.7044150000,103.4076164000,9080808
2023-05-05,sh.600600,102.7969415000,104.3606393500,100.5670528500,103.7684697500,6278265
2023-05-08,sh.600600,103.2595740000,103.7684697500,99.3549557000,100.0396518000,8479528
2023-05-09,sh.600600,100.0489044500,101.0389380000,98.1243532500,99.2716818500,5587949
2023-05-10,sh.600600,99.0773762000,99.4474822000,96.7734663500,97.8745317000,4571361
2023-05-11,sh.600600,97.8560264000,98.4204380500,96.5051395000,97.0973091000,3333464
2023-05-12,sh.600600,97.1435723500,97.8930370000,95.3855688500,95.9129699000,4585107
2023-05-15,sh.600600,96.0795176000,98.8645652500,94.8396625000,98.6239963500,6912515
2023-05-16,sh.600600,98.0780900000,99.4659875000,96.6439292500,97.3563833000,6018163
