date,code,open,high,low,close,volume
2021-06-03,sh.600600,92.6599915800,93.0227239800,90.5924169000,91.0458324000,7837796
2021-06-04,sh.600600,90.6831000000,94.0021014600,90.5017338000,93.2675683500,8138755
2021-06-07,sh.600600,93.8660768100,102.5988593400,93.8660768100,100.7489241000,20771224
2021-06-08,sh.600600,100.7942656500,106.6251889800,98.8173740700,99.9237078900,17149602
2021-06-09,sh.600600,102.6169959600,102.9253185000,97.4571275700,100.5222163500,9094458
2021-06-10,sh.600600,100.3227135300,102.3630832800,98.7085543500,99.3614726700,7691993
2021-06-11,sh.600600,99.7151367600,99.9237078900,95.3260747200,97.5568789800,6458520
2021-06-15,sh.600600,97.6566303900,99.7514100000,97.1125317900,98.0919092700,5933940
2021-06-16,sh.600600,97.9377480000,98.0919092700,93.4126613100,95.2172550000,6991834
2021-06-17,sh.600600,95.3170064100,99.7514100000,95.3170064100,97.8289282800,8930430
2021-06-18,sh.600600,98.1372508200,102.0547607400,97.0309170000,98.8717839300,10415699
2021-06-21,sh.600600,97.0309170000,97.8470649000,94.3920387900,96.3961353000,8484367
2021-06-22,sh.600600,96.0152662800,98.4365050500,94.7638395000,98.2097973000,6590752
2021-06-23,sh.600600,98.1553874400,99.1438332300,96.1422226200,97.6566303900,5449441
2021-06-24,sh.600600,97.0309170000,97.6475620800,94.6006099200,95.4893043000,4894396
2021-06-25,sh.600600,95.3895528900,100.5222163500,94.7457028800,100.3680550800,7720907
2021-06-28,sh.600600,99.5972487300,103.2699142800,98.5634613900,101.7917797500,6853740
2021-06-29,sh.600600,102.1817170800,105.8090410800,101.1207248100,105.0200981100,7529517
2021-06-30,sh.600600,105.0200981100,107.1058094100,102.6169959600,104.8750051500,4936385
2021-07-01,sh.600600,106.6342572900,106.6342572900,101.8189846800,104.2855650000,3470935
2021-07-02,sh.600600,103.6870565400,103.6870565400,97.7835867300,98.5725297000,6331636
2021-07-05,sh.600600,98.3911635000,99.6425902800,95.3895528900,98.9261937900,6602661
2021-07-06,sh.600600,98.8355106900,98.8355106900,92.4876936900,96.2238374100,9134054
2021-07-07,sh.600600,95.4076895100,97.0309170000,93.4035930000,96.5593648800,5914791
2021-07-08,sh.600600,96.3689303700,96.3689303700,88.9963943400,90.2115478800,13326859
2021-07-09,sh.600600,90.2206161900,90.6377584500,85.8224858400,87.6452161500,12120465
2021-07-12,sh.600600,87.6452161500,88.5339105300,84.0541653900,88.2709295400,14584649
2021-07-13,sh.600600,88.2709295400,91.9254584700,87.6633527700,90.6740316900,9797907
2021-07-14,sh.600600,90.0845915400,90.0845915400,87.4366450200,88.9963943400,7185914
2021-07-15,sh.600600,89.0326675800,93.9023500500,88.0351534800,92.1430979100,10273064
2021-07-16,sh.600600,91.6624774800,92.1430979100,88.3253394000,89.2412387100,10546558
2021-07-19,sh.600600,88.8694380000,91.0458324000,87.3822351600,90.4563922500,8651909
2021-07-20,sh.600600,89.1505556100,93.3310465200,89.1505556100,92.3153958000,7849859
2021-07-21,sh.600600,91.9526634000,93.4126613100,91.1365155000,92.2972591800,7461376
2021-07-22,sh.600600,91.8619803000,92.1340296000,89.9576352000,90.0845915400,7547199
2021-07-23,sh.600600,89.6674492800,90.0845915400,87.4003717800,88.0351534800,5909336
2021-07-26,sh.600600,87.0557760000,87.0557760000,82.2405033900,84.0813703200,11200887
2021-07-27,sh.600600,83.6370231300,86.8653414900,81.6419949300,81.6782681700,7872035
2021-07-28,sh.600600,78.7673406600,82.2405033900,78.3320617800,82.0137956400,8379578
2021-07-29,sh.600600,83.4465886200,83.8818675000,78.6585209400,79.8011280000,10042726
2021-07-30,sh.600600,78.4408815000,78.4408815000,72.5464800000,72.8003926800,15413975
